435, 46, 1016
2186, 2600, 977
2124, 144, 681
915, 3773, 34
326, 1225, 1128
67, 3007, 541
151, 2241, 20
225, 2154, 36
3035, 476, 816
4807, 1352, 292
592, 1283, 700
3413, 4846, 1783
837, 2413, 814
66, 326, 3294
1148, 404, 80
1070, 3614, 110
499, 417, 3715
336, 9, 2095
230, 136, 245
853, 905, 604
1009, 1080, 855
1253, 4859, 1199
851, 175, 45
227, 512, 1966
474, 222, 75
6, 2131, 2732
190, 263, 67
4865, 3823, 274
353, 676, 263
907, 168, 1014
389, 3279, 198
912, 911, 323
3386, 3518, 2969
226, 915, 155
511, 287, 1184
2131, 895, 631
4854, 2837, 1939
2132, 2248, 1467
1993, 178, 182
2173, 3093, 422
915, 253, 57
119, 3296, 1168
2028, 140, 3222
239, 1533, 2470
0, 80, 118
4893, 4, 96
1367, 541, 80
67, 986, 6
189, 3330, 756
0, 323, 2960
905, 3228, 67
4900, 2546, 3415
260, 1000, 1881
4313, 4902, 1853
510, 80, 3602
593, 603, 189
2016, 529, 263
1220, 2497, 755
1278, 176, 2420
299, 128, 515
1220, 0, 2519
1535, 173, 1059
80, 4912, 4911
2290, 336, 330
1165, 251, 2268
2280, 1162, 395
3462, 903, 99
434, 440, 322
2509, 2129, 120
2120, 509, 964
67, 2749, 1707
586, 689, 176
1177, 1065, 905
4921, 80, 330
567, 85, 4924
953, 2099, 294
983, 968, 2729
278, 689, 1296
279, 147, 168
2386, 1287, 92
263, 640, 21
935, 1240, 808
3551, 498, 164
1981, 325, 511
4947, 4403, 1748
68, 249, 1623
926, 2014, 6
44, 32, 275
1834, 2067, 4940
192, 66, 1068
230, 3973, 1614
452, 662, 4729
1336, 510, 1974
4977, 1228, 1033
3600, 2606, 313
1070, 80, 180
2602, 586, 1602
666, 1019, 404
31, 46, 190
263, 1280, 267
1019, 94, 298
510, 58, 950
321, 4989, 301
372, 2266, 1049
33, 4992, 4991
2732, 283, 1174
19, 2096, 1523
104, 1067, 630
613, 1079, 3547
4783, 164, 972
2140, 172, 67
67, 1745, 508
67, 1981, 541
228, 2291, 161
2084, 155, 1009
3248, 4257, 251
112, 883, 128
998, 2012, 960
992, 1950, 20
528, 80, 282
802, 261, 494
447, 325, 3389
1650, 172, 263
5018, 431, 1023
4657, 1645, 1070
392, 7, 1791
245, 511, 323
883, 282, 80
1165, 293, 2256
1337, 2523, 2391
435, 461, 1892
3822, 663, 850
234, 130, 718
230, 5032, 254
2186, 227, 594
1947, 2139, 220
1654, 510, 61
1634, 1639, 1255
1048, 541, 61
678, 145, 1609
1719, 1910, 126
1019, 1160, 1067
65, 45, 971
1294, 1565, 263
9, 360, 1148
75, 1811, 19
5042, 2123, 1068
3694, 244, 3156
846, 2266, 2553
126, 2813, 3859
1027, 1215, 348
5084, 3679, 146
2636, 945, 1609
854, 9, 656
417, 1600, 2281
191, 435, 93
455, 295, 119
235, 1912, 683
671, 911, 3273
74, 5093, 563
5099, 5096, 992
1130, 4093, 323
867, 3831, 826
1005, 543, 5107
2446, 2519, 1811
5109, 57, 1306
106, 1784, 46
1017, 33, 612
1260, 1523, 962
2980, 1368, 1128
1516, 1858, 214
413, 1218, 1607
613, 67, 970
3218, 9, 718
272, 1572, 190
553, 592, 263
445, 964, 221
740, 65, 1321
1268, 905, 413
3661, 791, 154
3234, 2644, 38
3653, 2608, 236
2189, 5162, 170
80, 504, 1616
2413, 969, 4002
553, 903, 236
175, 5164, 3564
640, 950, 2134
266, 1917, 2987
1016, 183, 178
553, 1720, 1012
92, 1725, 113
254, 2602, 2506
1897, 983, 478
5172, 207, 964
5175, 336, 1177
937, 1528, 20
2139, 550, 568
99, 154, 581
451, 581, 31
445, 2173, 142
326, 740, 330
1054, 2591, 2118
849, 3772, 61
963, 3894, 323
140, 1546, 883
420, 1628, 2112
230, 293, 228
186, 3638, 809
675, 3126, 2306
1059, 5209, 762
93, 429, 178
2052, 3298, 2002
239, 32, 392
1247, 64, 2929
117, 2294, 118
407, 2172, 3412
5224, 422, 2411
712, 396, 36
677, 1623, 1628
769, 452, 1974
2448, 136, 3649
529, 4, 603
2132, 132, 997
869, 3471, 2105
399, 5239, 4616
3550, 4423, 5210
2344, 230, 213
180, 4524, 1264
777, 1950, 445
989, 404, 425
904, 1046, 4570
2960, 2842, 5245
3423, 184, 608
33, 5247, 228
4817, 291, 3672
215, 46, 567
382, 326, 67
155, 592, 2287
21, 4293, 295
906, 170, 194
804, 126, 83
74, 131, 28
911, 194, 5254
330, 1602, 5255
57, 112, 708
1887, 915, 326
39, 323, 1169
3415, 888, 1746
382, 17, 438
1213, 77, 2225
911, 10, 1128
2184, 903, 680
444, 663, 708
305, 328, 216
236, 180, 0
1059, 2469, 3941
503, 1956, 4747
181, 131, 2085
2559, 292, 295
1058, 112, 1400
2286, 4297, 883
254, 915, 663
4104, 2579, 150
174, 623, 2506
147, 5269, 1791
38, 230, 422
0, 983, 18
230, 73, 1086
181, 1746, 301
429, 611, 4659
5274, 899, 1507
703, 2579, 5275
444, 2436, 4661
1794, 180, 6
140, 1966, 1112
3588, 986, 321
873, 144, 2241
2280, 3093, 30
511, 769, 3279
301, 3598, 1750
911, 20, 872
2433, 820, 746
1067, 1181, 1883
687, 32, 320
1063, 502, 1250
668, 980, 328
80, 221, 144
1919, 640, 2084
33, 619, 396
108, 2712, 852
1988, 5177, 2871
5093, 181, 2173
3255, 118, 761
226, 407, 2270
3298, 67, 2306
3222, 677, 67
5283, 3222, 675
858, 613, 2731
2028, 397, 1176
5285, 417, 4687
80, 178, 559
1025, 2446, 957
3702, 626, 3849
3591, 5288, 981
76, 864, 933
619, 450, 420
175, 22, 3593
378, 977, 2618
2363, 141, 92
75, 7, 109
286, 285, 4873
2025, 5, 132
424, 58, 809
3617, 170, 1067
542, 5295, 175
230, 1019, 0
2962, 254, 46
132, 80, 1166
80, 4783, 283
2098, 1888, 1912
3182, 438, 112
4514, 105, 4698
147, 3081, 38
1184, 1448, 1120
5302, 811, 317
2184, 1148, 172
164, 895, 624
1182, 2003, 161
2637, 5289, 4801
78, 263, 1252
67, 87, 435
1059, 2735, 808
187, 736, 228
1167, 2168, 3066
1422, 839, 2629
2731, 2559, 3479
392, 1252, 541
323, 5309, 851
1435, 5313, 506
2248, 11, 3081
361, 2433, 1736
950, 1196, 2235
4731, 322, 424
112, 236, 1275
66, 61, 627
806, 295, 3035
221, 431, 689
80, 72, 1636
307, 326, 228
132, 382, 5325
2197, 2515, 394
1000, 1854, 605
2130, 445, 33
1068, 1565, 5332
2900, 360, 623
77, 185, 140
937, 94, 2076
883, 981, 67
749, 1871, 1616
1148, 1664, 2164
900, 662, 1184
196, 131, 2600
592, 323, 445
131, 425, 67
949, 1879, 864
1239, 4433, 5206
1028, 1056, 2604
2108, 2033, 1267
1981, 2225, 2201
108, 1778, 2124
915, 1269, 2671
4696, 392, 1523
5354, 3640, 1056
0, 67, 1225
5358, 531, 989
2433, 3306, 80
503, 59, 850
1019, 5359, 3147
1566, 5361, 4343
2551, 3455, 597
829, 370, 5362
1550, 68, 932
34, 37, 160
687, 3311, 4556
2752, 5363, 769
77, 172, 4
2393, 229, 516
1759, 535, 1501
1493, 518, 3424
4766, 682, 5370
5285, 2134, 511
3821, 1953, 667
42, 1912, 372
172, 80, 552
431, 4295, 1610
554, 2782, 2150
38, 683, 9
81, 811, 510
1512, 805, 1050
217, 370, 2755
422, 67, 175
704, 1493, 1743
198, 4044, 1668
65, 20, 230
112, 118, 59
1123, 706, 2710
111, 5377, 319
354, 4085, 376
1944, 1136, 1654
18, 9, 180
5379, 252, 1016
404, 541, 4217
263, 1998, 3671
4615, 1090, 13
4253, 2534, 113
3282, 959, 790
3216, 1982, 3209
837, 3070, 5383
1603, 1037, 1614
981, 1191, 510
1261, 288, 687
1729, 1992, 3867
46, 330, 858
160, 231, 4556
194, 4826, 178
2067, 1336, 5390
131, 30, 254
3949, 4503, 129
292, 2215, 1026
221, 2024, 429
2151, 911, 132
451, 550, 336
744, 3182, 761
912, 473, 1758
203, 1128, 626
230, 266, 61
989, 424, 19
464, 1910, 2402
2732, 5400, 282
4860, 206, 230
3663, 981, 313
1709, 819, 2571
1275, 976, 0
180, 3392, 1990
234, 168, 3585
0, 254, 181
45, 60, 1560
5407, 234, 2108
718, 1735, 301
228, 293, 1019
3611, 2056, 820
2538, 0, 3413
236, 3974, 2095
661, 67, 109
2186, 291, 231
188, 100, 78
1101, 2525, 5236
643, 870, 1275
1650, 417, 350
754, 119, 2364
30, 685, 684
350, 5043, 671
557, 452, 11
1966, 712, 147
785, 36, 427
2220, 487, 40
175, 2275, 2106
763, 111, 1428
254, 11, 19
263, 267, 190
1148, 2898, 1844
1224, 2937, 4517
38, 27, 2520
114, 1666, 5314
301, 4058, 326
2180, 431, 2969
623, 456, 4698
479, 1666, 431
876, 5444, 4980
511, 1956, 813
591, 170, 67
1575, 83, 790
60, 5083, 620
1176, 427, 980
1872, 2412, 2379
146, 445, 431
38, 616, 720
488, 18, 572
444, 951, 643
19, 136, 488
2131, 307, 525
182, 5459, 252
9, 1563, 628
1019, 2493, 826
1636, 1503, 3749
46, 23, 3244
1836, 1032, 1847
2218, 203, 3273
2050, 879, 1008
80, 283, 1253
553, 535, 3307
452, 1956, 93
1225, 67, 1393
883, 196, 235
5465, 791, 4004
220, 2564, 290
623, 656, 9
4504, 683, 2245
250, 429, 282
5466, 1294, 2190
117, 2161, 1136
389, 7, 2736
2864, 216, 871
2497, 1225, 929
10, 445, 429
2727, 557, 1056
2000, 96, 829
5470, 892, 3671
59, 80, 361
1643, 7, 581
2494, 972, 338
807, 5471, 5472
4062, 214, 1746
404, 676, 3072
33, 1016, 2134
1239, 415, 3307
2550, 172, 5159
978, 2974, 117
423, 429, 180
2406, 978, 557
1250, 348, 1966
72, 3688, 769
981, 2035, 117
950, 263, 969
2961, 145, 236
77, 382, 1966
203, 721, 981
131, 473, 479
2131, 664, 617
2131, 435, 761
230, 950, 1229
451, 459, 361
521, 475, 434
769, 4143, 903
1634, 1941, 1629
3400, 733, 1911
1217, 216, 574
4250, 2819, 698
3137, 1732, 0
2448, 1019, 3169
2355, 458, 330
360, 698, 1260
1019, 1017, 126
3536, 3242, 129
593, 431, 682
5498, 267, 111
5499, 553, 1187
263, 656, 2306
427, 301, 217
112, 536, 11
1759, 404, 3535
915, 180, 176
717, 756, 2924
230, 429, 30
325, 2135, 429
2256, 2429, 292
3921, 4667, 1657
554, 445, 553
427, 2137, 278
67, 2584, 251
292, 1225, 649
1225, 1571, 1542
907, 760, 640
1957, 1640, 114
3142, 236, 960
1128, 435, 1098
1482, 581, 145
325, 404, 1530
3842, 1629, 3425
807, 2448, 3257
1197, 853, 518
1251, 72, 5288
33, 230, 194
2960, 80, 1171
75, 703, 251
285, 252, 849
2016, 168, 1966
2557, 10, 553
873, 758, 519
767, 555, 2235
950, 70, 93
67, 817, 1778
2399, 65, 5395
2318, 2111, 3464
146, 2535, 21
1712, 891, 38
1367, 404, 275
445, 2752, 980
2462, 424, 1362
1725, 1162, 429
67, 146, 510
181, 1744, 1275
37, 3461, 640
2262, 889, 964
2018, 1700, 3833
369, 67, 1059
323, 541, 2056
317, 2450, 3886
5516, 4975, 1286
2330, 166, 2212
251, 3121, 179
826, 3655, 2124
3746, 323, 2072
1310, 80, 749
1067, 1068, 378
293, 734, 351
3354, 1422, 1944
5104, 2379, 133
557, 864, 934
2268, 541, 2241
4563, 4412, 2091
176, 1712, 2527
4057, 3330, 326
4166, 1729, 2199
166, 324, 904
222, 21, 122
2186, 567, 4420
317, 38, 112
0, 837, 4245
3524, 4565, 66
297, 4906, 1188
94, 227, 1510
336, 604, 662
461, 1501, 225
1959, 0, 3452
555, 5416, 1428
230, 275, 286
38, 452, 2334
4336, 511, 1261
883, 0, 230
904, 66, 2096
56, 1659, 3169
216, 2509, 2726
39, 3274, 46
2306, 131, 3155
263, 3145, 1967
67, 180, 46
330, 285, 11
420, 452, 525
2024, 3498, 4768
292, 2472, 932
883, 444, 1101
2159, 3534, 4286
2076, 769, 429
2048, 1122, 1332
74, 2595, 553
676, 145, 480
931, 829, 95
9, 2184, 3210
2119, 234, 1953
92, 1966, 311
2752, 435, 2524
5048, 396, 3945
3904, 1795, 510
175, 172, 683
678, 231, 445
2475, 3519, 117
1062, 1054, 1019
5071, 429, 2062
1394, 182, 236
676, 1019, 236
18, 321, 322
576, 3649, 511
177, 422, 245
392, 423, 5552
2778, 4505, 413
253, 429, 630
263, 1523, 33
113, 445, 2062
3757, 569, 206
189, 2557, 4277
215, 5558, 1077
3146, 30, 67
1455, 1939, 136
0, 370, 2475
2777, 219, 2190
216, 2509, 429
458, 437, 151
1332, 2487, 2595
662, 5560, 661
2600, 691, 138
1485, 4014, 3951
3970, 767, 67
476, 1784, 1756
3325, 567, 106
2379, 2151, 2749
552, 236, 218
31, 1261, 60
286, 2689, 1834
3611, 2311, 2550
395, 3400, 577
1467, 3663, 35
911, 244, 929
330, 523, 890
850, 30, 899
18, 662, 234
353, 471, 1776
3332, 2804, 80
174, 612, 542
431, 942, 2263
90, 268, 4216
16, 1186, 662
404, 2199, 4722
173, 249, 267
1162, 0, 1023
2454, 9, 2124
205, 3496, 515
1701, 3230, 591
227, 20, 2010
586, 767, 4908
3404, 9, 900
3296, 873, 911
192, 3301, 378
1243, 987, 269
503, 470, 1791
1613, 0, 1124
395, 185, 13
92, 80, 275
5582, 1954, 5580
4054, 5065, 913
326, 4693, 456
2235, 510, 0
355, 541, 828
452, 475, 268
5588, 5586, 5573
295, 4818, 4306
5336, 1234, 3966
1229, 5477, 147
1767, 87, 515
905, 1548, 1953
1997, 145, 2995
495, 957, 197
832, 695, 234
2161, 1654, 2525
3439, 45, 851
2464, 1936, 94
11, 119, 435
2304, 1240, 867
166, 1572, 1526
645, 668, 74
98, 1855, 1230
1067, 20, 221
2124, 2833, 3403
2108, 1348, 602
348, 512, 80
179, 628, 228
3734, 5564, 2435
185, 323, 445
4795, 1299, 1957
123, 2000, 846
1005, 65, 512
2437, 80, 445
2539, 431, 507
233, 279, 691
1150, 146, 3671
503, 3503, 3208
1210, 311, 2425
552, 957, 176
612, 146, 2716
2047, 5611, 114
718, 180, 307
613, 2980, 897
338, 1136, 2
60, 146, 1992
348, 1195, 3895
640, 964, 234
2531, 2474, 852
586, 311, 1957
4978, 1592, 1026
234, 2784, 4000
2108, 3886, 98
234, 1666, 970
3469, 1707, 1784
429, 172, 32
131, 196, 566
1244, 907, 321
5627, 249, 3052
718, 328, 231
1310, 1128, 5306
132, 1957, 883
1194, 525, 797
5332, 453, 388
1101, 931, 4959
59, 2334, 2512
5635, 5366, 5634
2976, 2495, 4430
4254, 2543, 1753
283, 93, 180
80, 147, 4
56, 3860, 943
140, 119, 198
1024, 2557, 1542
274, 1765, 4259
3759, 76, 3881
4244, 2390, 429
947, 1739, 388
2579, 452, 201
2640, 2069, 3548
20, 183, 206
448, 4941, 98
404, 21, 1243
1182, 4796, 11
137, 1449, 1601
3210, 9, 919
521, 19, 2173
672, 662, 29
382, 3094, 126
1405, 1243, 628
192, 172, 338
203, 122, 798
330, 1184, 220
263, 5647, 1306
2987, 126, 1295
429, 199, 3702
1019, 172, 93
5650, 67, 2440
3169, 1017, 1058
2531, 517, 22
4577, 3273, 2433
0, 651, 4817
3434, 158, 981
138, 6, 151
566, 80, 220
444, 230, 2270
623, 1762, 1745
1524, 767, 326
1021, 854, 180
151, 850, 59
5608, 3137, 4795
1609, 2440, 34
262, 198, 69
715, 1779, 399
2089, 267, 2448
2093, 24, 117
452, 158, 388
915, 138, 263
835, 5657, 297
1563, 1583, 74
2767, 214, 689
1261, 274, 101
80, 221, 1393
4746, 221, 80
1356, 1150, 1524
4063, 2333, 9
97, 155, 749
2235, 3645, 5503
80, 2191, 252
360, 879, 2229
756, 3319, 911
440, 663, 138
3439, 3900, 631
65, 422, 1187
1470, 1682, 5673
2357, 872, 2871
1467, 1950, 5675
2468, 311, 2524
2173, 322, 133
785, 37, 328
